"id","note","only","parent_id","name","is_translated","created_at","updated_at","deleted_at","except"
70,,,53,"{""en"":""Education Services"",""pt-PT"":""Servi\u00e7os de Educa\u00e7\u00e3o"",""pt-BR"":""Servi\u00e7os de Educa\u00e7\u00e3o"",""es"":""Servicios educativos"",""fr"":""Services d'\u00e9ducation""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
71,,,53,"{""en"":""Specialized Consumer Services"",""pt-PT"":""Servi\u00e7os Especializados ao Consumidor"",""pt-BR"":""Atendimento Especializado ao Consumidor"",""es"":""Servicios especializados al consumidor"",""fr"":""Services sp\u00e9cialis\u00e9s aux consommateurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
72,,,53,"{""en"":""Distributors"",""pt-PT"":""Distribuidores"",""pt-BR"":""Distribuidores"",""es"":""Distribuidores"",""fr"":""Distributeurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
73,,,53,"{""en"":""Internet & Direct Marketing Retail"",""pt-PT"":""Internet & Marketing Directo Retalho"",""pt-BR"":""Marketing Direto Na Internet e Varejo"",""es"":""Internet y marketing directo Comercio minorista"",""fr"":""Internet et marketing direct Commerce de d\u00e9tail""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
74,,,53,"{""en"":""Department Stores"",""pt-PT"":""Lojas de grande superf\u00edcie"",""pt-BR"":""Grandes Lojas de Superf\u00edcie"",""es"":""Grandes almacenes"",""fr"":""Grands magasins""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
75,,,53,"{""en"":""General Merchandise Stores"",""pt-PT"":""Lojas de Com\u00e9rcio Geral"",""pt-BR"":""Lojas de Com\u00e9rcio Geral"",""es"":""Almacenes de mercanc\u00eda general"",""fr"":""Magasins de marchandises g\u00e9n\u00e9rales""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
76,,,53,"{""en"":""Apparel Retail"",""pt-PT"":""Retalho de Vestu\u00e1rio"",""pt-BR"":""Varejo de Roupas"",""es"":""Venta de ropa al por menor"",""fr"":""Vente au d\u00e9tail de v\u00eatements""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
77,,,53,"{""en"":""Computer & Electronics Retail"",""pt-PT"":""Retalho de Computadores & Electr\u00f3nica"",""pt-BR"":""Varejo de Inform\u00e1tica e Eletr\u00f4nicos"",""es"":""Comercio al por menor de ordenadores y productos electr\u00f3nicos"",""fr"":""Magasins d'informatique et d'\u00e9lectronique""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
78,,,53,"{""en"":""Home Improvement Retail"",""pt-PT"":""Retalho para Melhoria da Habita\u00e7\u00e3o"",""pt-BR"":""Varejo Para Melhoria de Habita\u00e7\u00e3o"",""es"":""Tiendas de mejoras para el hogar"",""fr"":""Magasins de bricolage""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
79,,,53,"{""en"":""Specialty Stores"",""pt-PT"":""Lojas especializadas"",""pt-BR"":""Lojas Especializadas"",""es"":""Tiendas especializadas"",""fr"":""Magasins sp\u00e9cialis\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
80,,,53,"{""en"":""Automative Retail"",""pt-PT"":""Retalho Autom\u00e1tico"",""pt-BR"":""Varejo Autom\u00e1tico"",""es"":""Comercio al por menor de productos de automoci\u00f3n"",""fr"":""Magasins d'automobiles""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
81,,,53,"{""en"":""Homefurnishing Retail"",""pt-PT"":""Retalho de Mobili\u00e1rio Dom\u00e9stico"",""pt-BR"":""Varejo de M\u00f3veis Dom\u00e9sticos"",""es"":""Venta al por menor de muebles para el hogar"",""fr"":""Magasins d'ameublement""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
82,,,,"{""en"":""Consumer Staples"",""pt-PT"":""Bens de 1\u00aa necessidade"",""pt-BR"":""Bens de 1\u00aa Necessidade"",""es"":""Art\u00edculos de primera necesidad"",""fr"":""Produits de consommation courante""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
83,,,82,"{""en"":""Drug Retail"",""pt-PT"":""Ind\u00fastria de Retalho de Medicamentos"",""pt-BR"":""Ind\u00fastria de Varejo de Medicamentos"",""es"":""Venta al por menor de productos de droguer\u00eda"",""fr"":""Vente au d\u00e9tail de m\u00e9dicaments""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
84,,,82,"{""en"":""Food Distributors"",""pt-PT"":""Distribuidores de Alimentos"",""pt-BR"":""Distribuidores de Alimentos"",""es"":""Distribuidores de alimentos"",""fr"":""Distributeurs de produits alimentaires""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
85,,,82,"{""en"":""Food Retail"",""pt-PT"":""Ind\u00fastria de Retalho Alimentar"",""pt-BR"":""Ind\u00fastria de Varejo de Alimentos"",""es"":""Venta al por menor de alimentos"",""fr"":""Vente au d\u00e9tail de produits alimentaires""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
86,,,82,"{""en"":""Hypermarkets & Super Centers"",""pt-PT"":""Hipermercados & Super Centros"",""pt-BR"":""Hipermercados e Supercentros"",""es"":""Hipermercados y Supercentros"",""fr"":""Hypermarch\u00e9s et super centres""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
87,,,82,"{""en"":""Brewers"",""pt-PT"":""Cervejeiras"",""pt-BR"":""Cervejarias"",""es"":""Cerveceros"",""fr"":""Brasseurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
88,,,82,"{""en"":""Distillers & Vintners"",""pt-PT"":""Destiladores & Vinicultores"",""pt-BR"":""Destiladores e Vinicultores"",""es"":""Destiler\u00edas y vinater\u00edas"",""fr"":""Distillateurs et viticulteurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
89,,,82,"{""en"":""Soft Drinks"",""pt-PT"":""Refrigerantes"",""pt-BR"":""Refrigerantes"",""es"":""Refrescos"",""fr"":""Boissons gazeuses""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
90,,,82,"{""en"":""Agricultural Products"",""pt-PT"":""Produtos Agr\u00edcolas"",""pt-BR"":""Produtos Agr\u00edcolas"",""es"":""Productos agr\u00edcolas"",""fr"":""Produits agricoles""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
91,,,82,"{""en"":""Packaged Foods & Meats"",""pt-PT"":""Alimentos embalados e carnes"",""pt-BR"":""Alimentos e Carnes Embalados"",""es"":""Alimentos envasados y carnes"",""fr"":""Aliments emball\u00e9s et viandes""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
92,,,82,"{""en"":""Tobacco"",""pt-PT"":""Tabaco"",""pt-BR"":""Tabaco"",""es"":""Tabaco"",""fr"":""Tabac""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
93,,,82,"{""en"":""Household Products"",""pt-PT"":""Produtos para o lar"",""pt-BR"":""Produtos Para Casa"",""es"":""Productos para el hogar"",""fr"":""Produits m\u00e9nagers""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
94,,,82,"{""en"":""Personal Products"",""pt-PT"":""Produtos Pessoais"",""pt-BR"":""Produtos Pessoais"",""es"":""Productos personales"",""fr"":""Produits personnels""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
95,,,,"{""en"":""Health Care"",""pt-PT"":""Cuidados de Sa\u00fade"",""pt-BR"":""Assist\u00eancia M\u00e9dica"",""es"":""Cuidado de la salud"",""fr"":""Soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
96,,,95,"{""en"":""Health Care Equipment"",""pt-PT"":""Equipamento de Cuidados de sa\u00fade"",""pt-BR"":""Equipamentos de Sa\u00fade"",""es"":""Equipamiento sanitario"",""fr"":""\u00c9quipement de soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
97,,,95,"{""en"":""Health Care Supplies"",""pt-PT"":""Fornecimento de Cuidados de Sa\u00fade"",""pt-BR"":""Presta\u00e7\u00e3o de Cuidados de Sa\u00fade"",""es"":""Suministros para el cuidado de la salud"",""fr"":""Fournitures de soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
98,,,95,"{""en"":""Health Care Distributors"",""pt-PT"":""Distribuidores de Cuidados de Sa\u00fade"",""pt-BR"":""Distribuidores de Sa\u00fade"",""es"":""Distribuidores de productos sanitarios"",""fr"":""Distributeurs de soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
99,,,95,"{""en"":""Health Care Services"",""pt-PT"":""Servi\u00e7os de Sa\u00fade"",""pt-BR"":""Servi\u00e7os de Sa\u00fade"",""es"":""Servicios sanitarios"",""fr"":""Services de soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
100,,,95,"{""en"":""Health Care Facilities"",""pt-PT"":""Instala\u00e7\u00f5es de cuidados de sa\u00fade"",""pt-BR"":""Estabelecimentos de Sa\u00fade"",""es"":""Centros de salud"",""fr"":""\u00c9tablissements de soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
101,,,95,"{""en"":""Managed Health Care"",""pt-PT"":""Cuidados de Sa\u00fade Geridos"",""pt-BR"":""Cuidados de Sa\u00fade Gerenciados"",""es"":""Atenci\u00f3n sanitaria gestionada"",""fr"":""Soins de sant\u00e9 g\u00e9r\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
102,,,95,"{""en"":""Health Care Technology"",""pt-PT"":""Tecnologia de cuidados de sa\u00fade"",""pt-BR"":""Tecnologia de Sa\u00fade"",""es"":""Tecnolog\u00eda sanitaria"",""fr"":""Technologie des soins de sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
103,,,95,"{""en"":""Biotechnology"",""pt-PT"":""Biotecnologia"",""pt-BR"":""Biotecnologia"",""es"":""Biotecnolog\u00eda"",""fr"":""Biotechnologie""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
104,,,95,"{""en"":""Pharmaceuticals"",""pt-PT"":""Farmac\u00eautica"",""pt-BR"":""Farmac\u00eautico"",""es"":""Productos farmac\u00e9uticos"",""fr"":""Produits pharmaceutiques""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
105,,,95,"{""en"":""Life Sciences Tools & Services"",""pt-PT"":""Ferramentas e Servi\u00e7os para as Ci\u00eancias da Vida"",""pt-BR"":""Ferramentas e Servi\u00e7os Para As Ci\u00eancias Da Vida"",""es"":""Herramientas y servicios para las ciencias de la vida"",""fr"":""Outils et services des sciences de la vie""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
106,,,,"{""en"":""Financials"",""pt-PT"":""Finan\u00e7as"",""pt-BR"":""Finan\u00e7as"",""es"":""Finanzas"",""fr"":""Services financiers""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
107,,,106,"{""en"":""Diversified Banks"",""pt-PT"":""Bancos Diversificados"",""pt-BR"":""Bancos Diversificados"",""es"":""Bancos diversificados"",""fr"":""Banques diversifi\u00e9es""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
108,,,106,"{""en"":""Regional Banks"",""pt-PT"":""Bancos Regionais"",""pt-BR"":""Bancos Regionais"",""es"":""Bancos regionales"",""fr"":""Banques r\u00e9gionales""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
109,,,106,"{""en"":""Thrifts & Mortgage Finance"",""pt-PT"":""Financiamento Hipotec\u00e1rio"",""pt-BR"":""Financiamento Hipotec\u00e1rio"",""es"":""Entidades de ahorro y financiaci\u00f3n hipotecaria"",""fr"":""Thrifts & Mortgage Finance""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
110,,,106,"{""en"":""Other Diversified Financial Services"",""pt-PT"":""Outros Servi\u00e7os Financeiros Diversificados"",""pt-BR"":""Outros Servi\u00e7os Financeiros Diversificados"",""es"":""Otros servicios financieros diversificados"",""fr"":""Autres services financiers diversifi\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
111,,,106,"{""en"":""Multi-Sector Holdings"",""pt-PT"":""Participa\u00e7\u00f5es Multi-Sectoriais"",""pt-BR"":""Participa\u00e7\u00f5es Multissetoriais"",""es"":""Participaciones multisectoriales"",""fr"":""Participations multisectorielles""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
112,,,106,"{""en"":""Specialized Finance"",""pt-PT"":""Finan\u00e7as Especializadas"",""pt-BR"":""Finan\u00e7as Especializadas"",""es"":""Finanzas especializadas"",""fr"":""Finance sp\u00e9cialis\u00e9e""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
113,,,106,"{""en"":""Consumer Finance"",""pt-PT"":""Financiamento ao Consumidor"",""pt-BR"":""Financiamento ao Consumidor"",""es"":""Financiaci\u00f3n al consumo"",""fr"":""Finance de consommation""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
114,,,106,"{""en"":""Asset Management & Custody Banks"",""pt-PT"":""Gest\u00e3o de Activos e Bancos de Cust\u00f3dia"",""pt-BR"":""Bancos de Gest\u00e3o de Ativos e Cust\u00f3dia"",""es"":""Gesti\u00f3n de activos y bancos de custodia"",""fr"":""Gestion d'actifs et banques d\u00e9positaires""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
115,,,106,"{""en"":""Investment Banking & Brokerage"",""pt-PT"":""Banca de Investimento e Corretagem"",""pt-BR"":""Banca de Investimento e Corretagem"",""es"":""Banca de inversi\u00f3n y corretaje"",""fr"":""Banque d'investissement et courtage""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
116,,,106,"{""en"":""Diversified Capital Markets"",""pt-PT"":""Mercados de Capital Diversificados"",""pt-BR"":""Mercados de Capitais Diversificados"",""es"":""Mercados de capitales diversificados"",""fr"":""March\u00e9s de capitaux diversifi\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
117,,,106,"{""en"":""Financial Exchanges & Data"",""pt-PT"":""Interc\u00e2mbios Financeiros & Dados"",""pt-BR"":""Trocas Financeiras e de Dados"",""es"":""Bolsas y datos financieros"",""fr"":""Bourses et donn\u00e9es financi\u00e8res""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
118,,,106,"{""en"":""Mortgage REITs"",""pt-PT"":""REITs (Fundos de Investimento Imobili\u00e1rio) hipotec\u00e1rios"",""pt-BR"":""REITs Hipotec\u00e1rios (Fundos de Investimento Imobili\u00e1rio)"",""es"":""REITs* (Fondos de inversi\u00f3n inmobiliaria) hipotecarios"",""fr"":""FPI hypoth\u00e9caires""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
119,,,106,"{""en"":""Insurance Brokers"",""pt-PT"":""Corretores de Seguros"",""pt-BR"":""Corretores de Seguros"",""es"":""Corredores de seguros"",""fr"":""Courtiers d'assurance""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
120,,,106,"{""en"":""Life & Health Insurance"",""pt-PT"":""Seguro de Vida e Sa\u00fade"",""pt-BR"":""Seguro de Vida e Sa\u00fade"",""es"":""Seguros de vida y salud"",""fr"":""Assurance vie et sant\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
121,,,106,"{""en"":""Multi-line Insurance"",""pt-PT"":""Seguro multi-ramos | multi-linhas"",""pt-BR"":""Seguro Multi-Filiais | Multi-Linhas"",""es"":""Seguros Multil\u00ednea"",""fr"":""Assurance multirisque""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
122,,,106,"{""en"":""Property & Casualty Insurance"",""pt-PT"":""Seguro de Propriedade e Seguro de acidentes"",""pt-BR"":""Seguro de Propriedade e Seguro de Acidentes"",""es"":""Seguros de propiedad y accidentes"",""fr"":""Assurance de biens et de responsabilit\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
123,,,106,"{""en"":""Reinsurance"",""pt-PT"":""Resseguro"",""pt-BR"":""Resseguro"",""es"":""Reaseguros"",""fr"":""R\u00e9assurance""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
124,,,,"{""en"":""Information Technology"",""pt-PT"":""Tecnologias da Informa\u00e7\u00e3o"",""pt-BR"":""Tecnologias Da Informa\u00e7\u00e3o"",""es"":""Tecnolog\u00eda de la informaci\u00f3n"",""fr"":""Technologies de l'information""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
125,,,124,"{""en"":""IT Consulting & Other Services"",""pt-PT"":""Consultoria em TI & Outros Servi\u00e7os"",""pt-BR"":""Consultoria de Ti e Outros Servi\u00e7os"",""es"":""Consultor\u00eda de TI y otros servicios"",""fr"":""Conseil en informatique et autres services""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
126,,,124,"{""en"":""Data Processing & Outsourced Services"",""pt-PT"":""Processamento de Dados & Servi\u00e7os de Outsourcing"",""pt-BR"":""Servi\u00e7os de Processamento e Terceiriza\u00e7\u00e3o de Dados"",""es"":""Procesamiento de datos y servicios subcontratados"",""fr"":""Traitement des donn\u00e9es et services externalis\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
127,,,124,"{""en"":""Internet Services & Infrastructure"",""pt-PT"":""Servi\u00e7os de Internet e Infraestruturas"",""pt-BR"":""Servi\u00e7os e Infraestruturas de Internet"",""es"":""Servicios e infraestructura de Internet"",""fr"":""Services et infrastructure Internet""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
128,,,124,"{""en"":""Application Software"",""pt-PT"":""Software de Aplicativos"",""pt-BR"":""Software de Aplicativo"",""es"":""Software de aplicaci\u00f3n"",""fr"":""Logiciels d'application""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
129,,,124,"{""en"":""System Software"",""pt-PT"":""Software de sistemas"",""pt-BR"":""Software de Sistemas"",""es"":""Software de sistemas"",""fr"":""Logiciels de syst\u00e8mes""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
130,,,124,"{""en"":""Communications Equipment"",""pt-PT"":""Equipamento de Comunica\u00e7\u00f5es"",""pt-BR"":""Equipamentos de Comunica\u00e7\u00e3o"",""es"":""Equipo de comunicaciones"",""fr"":""\u00c9quipement de communication""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
131,,,124,"{""en"":""Technology Hardware, Storage & Peripherals"",""pt-PT"":""Tecnologia Hardware, Armazenamento & Perif\u00e9ricos"",""pt-BR"":""Hardware de Tecnologia, Armazenamento e Perif\u00e9ricos"",""es"":""Hardware tecnol\u00f3gico, almacenamiento y perif\u00e9ricos"",""fr"":""Mat\u00e9riel technologique, stockage et p\u00e9riph\u00e9riques""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
132,,,124,"{""en"":""Electronic Equipment & Instruments"",""pt-PT"":""Equipamento Electr\u00f3nico & Instrumentos"",""pt-BR"":""Equipamentos e Instrumentos Eletr\u00f4nicos"",""es"":""Equipos e instrumentos electr\u00f3nicos"",""fr"":""\u00c9quipement et instruments \u00e9lectroniques""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
133,,,124,"{""en"":""Electronic Components"",""pt-PT"":""Componentes electr\u00f3nicos"",""pt-BR"":""Componentes Eletr\u00f4nicos"",""es"":""Componentes electr\u00f3nicos"",""fr"":""Composants \u00e9lectroniques""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
134,,,124,"{""en"":""Electronic Manufacturing Services"",""pt-PT"":""Servi\u00e7os de Produ\u00e7\u00e3o Electr\u00f3nica"",""pt-BR"":""Servi\u00e7os de Produ\u00e7\u00e3o Eletr\u00f4nica"",""es"":""Servicios de fabricaci\u00f3n electr\u00f3nica"",""fr"":""Services de fabrication \u00e9lectronique""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
135,,,124,"{""en"":""Technology Distributors"",""pt-PT"":""Distribuidores de Tecnologia"",""pt-BR"":""Distribuidores de Tecnologia"",""es"":""Distribuidores de tecnolog\u00eda"",""fr"":""Distributeurs de technologie""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
136,,,124,"{""en"":""Semiconductor Equipment"",""pt-PT"":""Equipamento Semicondutor"",""pt-BR"":""Equipamento Semicondutor"",""es"":""Equipos de semiconductores"",""fr"":""\u00c9quipement pour semi-conducteurs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
137,,,124,"{""en"":""Semiconductors "",""pt-PT"":""Semicondutores "",""pt-BR"":""Semicondutores"",""es"":""Semiconductores "",""fr"":""Semi-conducteurs ""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
138,,,,"{""en"":""Communication Services"",""pt-PT"":""Servi\u00e7os de Comunica\u00e7\u00e3o"",""pt-BR"":""Servi\u00e7os de Comunica\u00e7\u00e3o"",""es"":""Servicios de comunicaci\u00f3n"",""fr"":""Services de communication""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-05-23T04:51:22.000Z",,
139,,,138,"{""en"":""Alternative Carriers"",""pt-PT"":""Transportadoras Alternativas"",""pt-BR"":""Operadoras Alternativas"",""es"":""Operadores alternativos"",""fr"":""Transporteurs alternatifs""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","2022-05-23T04:51:22.000Z","2022-11-10T08:55:24.000Z",,
